IMG_Contig_Name,Original_Contig_Name,Bin,Contig %GC,Contig Length,Locus_Tag,IMG_Gene_ID,Gene_Type,Gene_Start,Gene_Stop,Gene_Length,Homolog_Gene_ID,Homolog_Taxon_ID,Lineage %ID,Lineage,Product,Source,COG_ID,Cog %ID,PFAM_ID,KO_Term,KO %ID,EC_Number
SMTZ23_10027558,WORSMTZ_27557,#N/A,43.9039,14862,SMTZ23_1002755815,SMTZ23_10027558.43,CDS,10885,11958,1073,2517227787,2517093039,37.8,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;furiosus;Pyrococcus furiosus COM1,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,35.89,pfam00155,KO:K00812,37.8,EC:2.6.1.1
SMTZ23_10030812,WORSMTZ_30811,#N/A,47.9456,14481,SMTZ23_1003081210,SMTZ23_10030812.31,CDS,8267,9340,1073,2517229443,2517093039,39,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;furiosus;Pyrococcus furiosus COM1,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,34.95,pfam00155,KO:K00812,39,EC:2.6.1.1
SMTZ23_10069733,WORSMTZ_126499,#N/A,43.8506,10497,SMTZ23_1006973313,SMTZ23_10069733.38,CDS,7718,9439,1721,2517228914,2517093039,44.6,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;furiosus;Pyrococcus furiosus COM1,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,41.73,pfam01380,KO:K00820,44.6,EC:2.6.1.16
SMTZ23_10035890,WORSMTZ_35889,#N/A,53.3471,6782,SMTZ23_100358904,SMTZ23_10035890.12,CDS,3442,4584,1142,2517227787,2517093039,39.1,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;furiosus;Pyrococcus furiosus COM1,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,43.99,pfam00155,KO:K00812,39.1,EC:2.6.1.1
SMTZ23_10040943,WORSMTZ_40942,#N/A,48.2276,6291,SMTZ23_100409433,SMTZ23_10040943.8,CDS,495,1568,1073,2517229443,2517093039,40.2,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;furiosus;Pyrococcus furiosus COM1,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,35.48,pfam00155,KO:K00812,40.2,EC:2.6.1.1
SMTZ23_10067423,WORSMTZ_99481,#N/A,49.8646,5910,SMTZ23_100674231,SMTZ23_10067423.1,CDS,3,1583,1580,2517228914,2517093039,39.6,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;furiosus;Pyrococcus furiosus COM1,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,36.89,pfam13522,KO:K00820,39.6,EC:2.6.1.16
SMTZ23_10071392,WORSMTZ_165702,#N/A,49.3054,5255,SMTZ23_100713925,SMTZ23_10071392.15,CDS,3582,4664,1082,2517229443,2517093039,39.3,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;furiosus;Pyrococcus furiosus COM1,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,34.14,pfam00155,KO:K00812,39.3,EC:2.6.1.1
SMTZ23_10002153,WORSMTZ_2152,#N/A,30.9364,27980,SMTZ23_1000215330,SMTZ23_10002153.106,CDS,27841,27978,137,638186133,638154516,34.9,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;horikoshii;Pyrococcus horikoshii OT3,Pyruvate ferredoxin/flavodoxin oxidoreductase,pfam01558,,,pfam01558,KO:K00189,34.9,EC:1.2.7.7
SMTZ23_10061543,WORSMTZ_65061,#N/A,28.6607,7205,SMTZ23_100615431,SMTZ23_10061543.1,CDS,1,348,347,638186135,638154516,59.6,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;horikoshii;Pyrococcus horikoshii OT3,domain,pfam01855,COG0674,38.83,pfam01855,KO:K00186,59.6,EC:1.2.7.7
SMTZ23_10045952,WORSMTZ_45951,#N/A,27.5698,5876,SMTZ23_100459523,SMTZ23_10045952.9,CDS,1456,3255,1799,638185633,638154516,34.7,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;horikoshii;Pyrococcus horikoshii OT3,Peptidase family M50,pfam02163,,,pfam02163,,,
SMTZ23_10006104,WORSMTZ_6103,#N/A,46.7306,17404,SMTZ23_1000610414,SMTZ23_10006104.47,CDS,12465,13457,992,638186074,638154516,45.4,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;horikoshii;Pyrococcus horikoshii OT3,Methionine aminopeptidase,COG0024,COG0024,34.98,pfam00557,KO:K01265,45.4,EC:3.4.11.18
SMTZ23_10027311,WORSMTZ_27310,#N/A,31.73,7942,SMTZ23_100273114,SMTZ23_10027311.13,CDS,2990,3580,590,638186232,638154516,49.7,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;horikoshii;Pyrococcus horikoshii OT3,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,30.65,pfam01558,KO:K00180,49.7,EC:1.2.7.8
SMTZ23_10039841,WORSMTZ_39840,#N/A,47.9819,6392,SMTZ23_100398413,SMTZ23_10039841.8,CDS,1594,2757,1163,638186241,638154516,37.4,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;horikoshii;Pyrococcus horikoshii OT3,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,37.4,pfam00155,KO:K00812,37.4,EC:2.6.1.1
SMTZ23_10040743,WORSMTZ_40742,#N/A,34.11,6309,SMTZ23_100407432,SMTZ23_10040743.5,CDS,1720,2313,593,638186232,638154516,48.2,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;horikoshii;Pyrococcus horikoshii OT3,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,30.3,pfam01558,KO:K00180,48.2,EC:1.2.7.8
SMTZ23_10070973,WORSMTZ_152196,#N/A,48.6564,5247,SMTZ23_100709739,SMTZ23_10070973.27,CDS,5137,5247,110,638186253,638154516,48.6,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;horikoshii;Pyrococcus horikoshii OT3,,,,,pfam15366,KO:K00823,48.6,EC:2.6.1.19
SMTZ23_10027826,WORSMTZ_27825,41,60.196,7856,SMTZ23_100278265,SMTZ23_10027826.16,CDS,4482,6326,1844,650831350,650716079,42.8,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;sp.;Pyrococcus sp. NA2,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,45.94,pfam02775,KO:K00179,42.8,EC:1.2.7.8
SMTZ23_10014973,WORSMTZ_14972,#N/A,39.0705,31351,SMTZ23_1001497324,SMTZ23_10014973.85,CDS,20066,21220,1154,650831145,650716079,35.2,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;sp.;Pyrococcus sp. NA2,Peptidase S24-like,pfam00717,,,pfam00717,,,
SMTZ23_10004730,WORSMTZ_4729,#N/A,34.7493,23212,SMTZ23_1000473020,SMTZ23_10004730.70,CDS,18791,19717,926,650830652,650716079,51.2,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;sp.;Pyrococcus sp. NA2,Aminotransferase class I and II,pfam00155,COG1167,44.36,pfam00155,KO:K05825,51.2,EC:2.6.1.-
SMTZ23_10009620,WORSMTZ_9619,#N/A,50.1458,14745,SMTZ23_1000962015,SMTZ23_10009620.51,CDS,13929,14690,761,650831290,650716079,33.5,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;sp.;Pyrococcus sp. NA2,"Thiamine pyrophosphate enzyme, C-terminal TPP binding domain",pfam02775,COG0028,34.27,pfam02775,KO:K01652,33.5,EC:2.2.1.6
SMTZ23_10002356,WORSMTZ_2355,#N/A,45.2975,29995,SMTZ23_1000235617,SMTZ23_10002356.52,CDS,14384,16273,1889,650831350,650716079,49.5,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;sp.;Pyrococcus sp. NA2,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,49.21,pfam02775,KO:K00179,49.5,EC:1.2.7.8
SMTZ23_10005758,WORSMTZ_5757,#N/A,49.2086,17879,SMTZ23_1000575814,SMTZ23_10005758.47,CDS,14772,16547,1775,650830694,650716079,46.2,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;sp.;Pyrococcus sp. NA2,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,42.64,pfam01380,KO:K00820,46.2,EC:2.6.1.16
SMTZ23_10033968,WORSMTZ_33967,#N/A,44.8637,12032,SMTZ23_100339689,SMTZ23_10033968.32,CDS,8710,10482,1772,650830694,650716079,48.2,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;sp.;Pyrococcus sp. NA2,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,43.71,pfam01380,KO:K00820,48.2,EC:2.6.1.16
SMTZ23_10021847,WORSMTZ_21846,#N/A,45.3909,9004,SMTZ23_100218473,SMTZ23_10021847.9,CDS,2022,3794,1772,650830694,650716079,46.5,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;sp.;Pyrococcus sp. NA2,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,42.31,pfam01380,KO:K00820,46.5,EC:2.6.1.16
SMTZ23_10027504,WORSMTZ_27503,#N/A,39.651,7909,SMTZ23_100275048,SMTZ23_10027504.25,CDS,7712,7909,197,650829925,650716079,55.4,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;sp.;Pyrococcus sp. NA2,Protein of unknown function (DUF498/DUF598),pfam04430,COG0160,46.97,pfam04430,KO:K00823,55.4,EC:2.6.1.19
SMTZ23_10031273,WORSMTZ_31272,#N/A,52.4963,7351,SMTZ23_100312732,SMTZ23_10031273.5,CDS,636,2411,1775,650830694,650716079,46.8,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;sp.;Pyrococcus sp. NA2,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,43.8,pfam01380,KO:K00820,46.8,EC:2.6.1.16
SMTZ23_10067567,WORSMTZ_100825,#N/A,58.3782,7054,SMTZ23_100675678,SMTZ23_10067567.20,CDS,4678,6570,1892,650831350,650716079,43.7,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;sp.;Pyrococcus sp. NA2,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,45.93,pfam02775,KO:K00179,43.7,EC:1.2.7.8
SMTZ23_10071636,WORSMTZ_177456,#N/A,48.3589,5484,SMTZ23_100716361,SMTZ23_10071636.1,CDS,1,1443,1442,650830694,650716079,43.8,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;sp.;Pyrococcus sp. NA2,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,39.35,pfam01380,KO:K00820,43.8,EC:2.6.1.16
SMTZ23_10056332,WORSMTZ_56331,36,43.9081,9012,SMTZ23_100563329,SMTZ23_10056332.26,CDS,4890,5312,422,2522052173,2521172719,38.8,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;sp.;Pyrococcus sp. ST04,Peptidase S24-like,pfam00717,COG0681,20,pfam00717,KO:K13280,38.8,EC:3.4.-
SMTZ23_10012557,WORSMTZ_12556,38,38.5859,12121,SMTZ23_100125572,SMTZ23_10012557.5,CDS,869,1765,896,2522052603,2521172719,49.7,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;sp.;Pyrococcus sp. ST04,Methionine aminopeptidase,COG0024,COG0024,41.67,pfam00557,KO:K01265,49.7,EC:3.4.11.18
SMTZ23_10044809,WORSMTZ_44808,38,38.2797,5964,SMTZ23_100448093,SMTZ23_10044809.9,CDS,873,1772,899,2522052603,2521172719,48.8,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;sp.;Pyrococcus sp. ST04,Methionine aminopeptidase,COG0024,COG0024,41.2,pfam00557,KO:K01265,48.8,EC:3.4.11.18
SMTZ23_10016232,WORSMTZ_16231,41,58.8074,10599,SMTZ23_100162328,SMTZ23_10016232.26,CDS,6111,6716,605,2522052270,2521172719,42.9,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;sp.;Pyrococcus sp. ST04,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,30.81,pfam01558,KO:K00180,42.9,EC:1.2.7.8
SMTZ23_10019399,WORSMTZ_19398,41,54.4879,9637,SMTZ23_100193991,SMTZ23_10019399.1,CDS,2,1234,1232,2522052634,2521172719,45.5,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;sp.;Pyrococcus sp. ST04,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,41.11,pfam01855,KO:K00179,45.5,EC:1.2.7.8
SMTZ23_10027826,WORSMTZ_27825,41,60.196,7856,SMTZ23_100278264,SMTZ23_10027826.13,CDS,3880,4485,605,2522052270,2521172719,44.2,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;sp.;Pyrococcus sp. ST04,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,30.81,pfam01558,KO:K00180,44.2,EC:1.2.7.8
SMTZ23_10008801,WORSMTZ_8800,#N/A,40.8431,16463,SMTZ23_100088013,SMTZ23_10008801.8,CDS,1736,2167,431,2522051867,2521172719,26.8,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;sp.;Pyrococcus sp. ST04,Peptidase family M50,pfam02163,,,pfam02163,,,
SMTZ23_10071513,WORSMTZ_170835,#N/A,65.3538,5484,SMTZ23_100715131,SMTZ23_10071513.1,CDS,3,689,686,2522051820,2521172719,42.9,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;sp.;Pyrococcus sp. ST04,Aminotransferase class I and II,pfam00155,COG1167,39.17,pfam00155,KO:K05825,42.9,EC:2.6.1.-
SMTZ23_10000174,WORSMTZ_173,#N/A,31.2582,128795,SMTZ23_1000017454,SMTZ23_10000174.188,CDS,65428,66585,1157,2522052262,2521172719,41,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;sp.;Pyrococcus sp. ST04,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,38.87,pfam00155,KO:K00812,41,EC:2.6.1.1
SMTZ23_10000002,WORSMTZ_1,#N/A,51.7112,326324,SMTZ23_1000000225,SMTZ23_10000002.84,CDS,30104,31876,1772,650943861,650716080,48.4,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;yayanosii;Pyrococcus yayanosii CH1,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,44.3,pfam01380,KO:K00820,48.4,EC:2.6.1.16
SMTZ23_10039075,WORSMTZ_39074,#N/A,37.8403,6464,SMTZ23_100390754,SMTZ23_10039075.13,CDS,2304,4187,1883,650942600,650716080,40.8,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;yayanosii;Pyrococcus yayanosii CH1,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,38.74,pfam02775,KO:K00179,40.8,EC:1.2.7.8
SMTZ23_10059922,WORSMTZ_59921,#N/A,52.5234,5013,SMTZ23_100599225,SMTZ23_10059922.16,CDS,3576,5012,1436,650942657,650716080,44.6,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;yayanosii;Pyrococcus yayanosii CH1,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,46.43,pfam01855,KO:K00179,44.6,EC:1.2.7.8
SMTZ23_10051675,WORSMTZ_51674,37,35.521,8426,SMTZ23_100516759,SMTZ23_10051675.29,CDS,7025,7918,893,649801501,649633103,45.5,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836",Methionine aminopeptidase,COG0024,COG0024,31.07,pfam00557,KO:K01265,45.5,EC:3.4.11.18
SMTZ23_10001392,WORSMTZ_1391,72,44.7765,70144,SMTZ23_1000139217,SMTZ23_10001392.46,CDS,14196,14930,734,649802133,649633103,28.4,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836","Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,22.86,pfam01558,KO:K00180,30.5,EC:1.2.7.8
SMTZ23_10020313,WORSMTZ_20312,76,37.1322,18962,SMTZ23_1002031321,SMTZ23_10020313.78,CDS,14441,14986,545,649802610,649633103,35.8,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836",Peptidase S24-like,pfam00717,COG0681,22.5,pfam00717,KO:K13280,35.8,EC:3.4.-
SMTZ23_10002069,WORSMTZ_2068,76,37.3132,28644,SMTZ23_1000206918,SMTZ23_10002069.63,CDS,15750,17669,1919,649802134,649633103,42.5,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836","Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,43.46,pfam02775,KO:K00179,42.5,EC:1.2.7.8
SMTZ23_10002069,WORSMTZ_2068,76,37.3132,28644,SMTZ23_1000206920,SMTZ23_10002069.70,CDS,18175,18771,596,649802133,649633103,43,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836","Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,31.66,pfam01558,KO:K00180,43,EC:1.2.7.8
SMTZ23_10003784,WORSMTZ_3783,83,46.5992,23715,SMTZ23_100037841,SMTZ23_10003784.1,CDS,1,255,254,649802359,649633103,50.6,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836",4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,39.53,pfam00202,KO:K00823,50.6,EC:2.6.1.19
SMTZ23_10014441,WORSMTZ_14440,83,48.4402,19201,SMTZ23_1001444121,SMTZ23_10014441.63,CDS,16839,17348,509,649802133,649633103,47,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836","Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,31.45,pfam01558,KO:K00180,47,EC:1.2.7.8
SMTZ23_10060416,WORSMTZ_60982,76-2,34.2475,6053,SMTZ23_100604163,SMTZ23_10060416.9,CDS,1220,2989,1769,649801470,649633103,50.4,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836","Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,46.7,pfam01380,KO:K00820,50.4,EC:2.6.1.16
SMTZ23_10036982,WORSMTZ_36981,76-5,34.13,7029,SMTZ23_100369821,SMTZ23_10036982.1,CDS,259,2025,1766,649801470,649633103,50.3,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836","Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,46.37,pfam01380,KO:K00820,50.3,EC:2.6.1.16
SMTZ23_10001124,WORSMTZ_1123,76-6,36.5296,56212,SMTZ23_1000112416,SMTZ23_10001124.53,CDS,14495,16261,1766,649801470,649633103,50.7,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836","Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,45.71,pfam01380,KO:K00820,50.7,EC:2.6.1.16
SMTZ23_10000778,WORSMTZ_777,76-7,35.702,44723,SMTZ23_100007786,SMTZ23_10000778.20,CDS,6370,6966,596,649802133,649633103,40.8,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836","Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,31.31,pfam01558,KO:K00180,40.8,EC:1.2.7.8
SMTZ23_10001322,WORSMTZ_1321,#N/A,40.1788,76294,SMTZ23_1000132233,SMTZ23_10001322.118,CDS,32253,32798,545,649802610,649633103,35.1,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836",Peptidase S24-like,pfam00717,COG0681,19.64,pfam00717,KO:K13280,35.1,EC:3.4.-
SMTZ23_10005507,WORSMTZ_5506,#N/A,27.3358,18313,SMTZ23_1000550713,SMTZ23_10005507.44,CDS,8928,10748,1820,649802752,649633103,32.7,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836",Peptidase family M50,pfam02163,,,pfam02163,,,
SMTZ23_10013229,WORSMTZ_13228,#N/A,35.2492,11796,SMTZ23_100132291,SMTZ23_10013229.1,CDS,1,876,875,649802118,649633103,51.7,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836",Aminotransferase class I and II,pfam00155,COG1167,43.23,pfam00155,KO:K05825,51.7,EC:2.6.1.-
SMTZ23_10020044,WORSMTZ_20043,#N/A,28.8112,9472,SMTZ23_100200448,SMTZ23_10020044.29,CDS,6646,8484,1838,649802752,649633103,33.2,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836",Peptidase family M50,pfam02163,COG0658,14.29,pfam02163,,,
SMTZ23_10066149,WORSMTZ_89261,#N/A,41.4569,9335,SMTZ23_100661499,SMTZ23_10066149.29,CDS,4844,5326,482,649802610,649633103,35,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836",Peptidase S24-like,pfam00717,COG0681,25.66,pfam00717,KO:K13280,35,EC:3.4.-
SMTZ23_10026494,WORSMTZ_26493,#N/A,52.2207,8083,SMTZ23_1002649410,SMTZ23_10026494.32,CDS,7755,8081,326,649802610,649633103,33,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836",Peptidase S24-like,pfam00717,COG2932,22.5,pfam00717,KO:K13280,33,EC:3.4.-
SMTZ23_10031898,WORSMTZ_31897,#N/A,50.6261,7267,SMTZ23_100318982,SMTZ23_10031898.4,CDS,217,903,686,649802610,649633103,34.3,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836",Peptidase S24-like,pfam00717,COG0681,30.91,pfam00717,KO:K13280,34.3,EC:3.4.-
SMTZ23_10060525,WORSMTZ_61434,#N/A,44.4505,5478,SMTZ23_100605259,SMTZ23_10060525.26,CDS,4859,5476,617,649801149,649633103,50.6,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836",Pyruvate ferredoxin/flavodoxin oxidoreductase,pfam01558,COG0674,38.46,pfam01558,KO:K00174,50.6,EC:1.2.7.3
SMTZ23_10068268,WORSMTZ_107634,#N/A,48.5439,5288,SMTZ23_100682683,SMTZ23_10068268.8,CDS,2670,3608,938,649801030,649633103,66.7,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836",Aminotransferase class-V,pfam00266,COG1003,55.48,pfam00266,KO:K00283,66.7,EC:1.4.4.2
SMTZ23_10000208,WORSMTZ_207,#N/A,29.2301,179873,SMTZ23_1000020865,SMTZ23_10000208.251,CDS,64382,66232,1850,649801470,649633103,47.5,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836","Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,44.34,pfam01380,KO:K00820,47.5,EC:2.6.1.16
SMTZ23_10000183,WORSMTZ_182,#N/A,44.1435,78741,SMTZ23_1000018369,SMTZ23_10000183.230,CDS,76605,76979,374,649802541,649633103,41.8,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836",4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,37.93,pfam00202,KO:K00823,41.8,EC:2.6.1.19
SMTZ23_10001055,WORSMTZ_1054,#N/A,36.3705,46645,SMTZ23_1000105520,SMTZ23_10001055.63,CDS,16322,17476,1154,649802101,649633103,48.8,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836",Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,47.27,pfam00155,KO:K00812,48.8,EC:2.6.1.1
SMTZ23_10001878,WORSMTZ_1877,#N/A,36.8757,29914,SMTZ23_1000187822,SMTZ23_10001878.77,CDS,23374,25143,1769,649801470,649633103,50.6,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836","Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,46.2,pfam01380,KO:K00820,50.6,EC:2.6.1.16
SMTZ23_10002208,WORSMTZ_2207,#N/A,43.5869,28169,SMTZ23_100022082,SMTZ23_10002208.5,CDS,152,661,509,649802133,649633103,47.2,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836","Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,28.14,pfam01558,KO:K00180,47.2,EC:1.2.7.8
